71255
5702063
3822
71767
5074
241
6852403
6005
2803
5820
681
838
73453
31116
3250
8223
119
750
3779
5128032
5761
9681
5288826
5284596
4436
951
4630
4636
4768
5775
6926378
4946
630532
452970
14743454
33625
6040
4893
5504
5524
8969
5595
2726
2818
3151
5281878
49381
3372
3559
3964
15387
4078
68848
107992
16362
5011
6446980
5073
3036864
5265
5355
6510284
5452
941651
55752
14708665
9840885
14958952
6852376
5486684
1809
1574
440945
5202
1833
1832
1229
1220
14987
4106
8226
6270
4828
5358
4296
1150
108182
5191
16231
108107
1794
3012003
3386
1548968
1548970
44668
43815
2771
65853
444
3455
3696
4528
130377
68871
5974189
2794225
5788723
44024
4500
33014
54592354
75994
1342
88747
19774166
11379
1346
269722
69873
44316216
22636319
63211
1355
54592355
316974
97478
7096
62065
37459
5475158
443279
6089
10474290
54592356
27402
85875
4076
28693
4980
10624
108029
14345
3033771
55217
10430157
55901
57267
4168
3033769
54477
94688
2801
5464200
3036461
6336338
9882979
5533
107930
154315
4205
2107
2344
2477
2913
10257
27400
4927
115237
18922713
126769
73333
667466
16351
23897
33630
16106
4748
4917
5072
5566
5736
17676
2170
443037
1238
36727
2820
4585
21514163
122130
121881
4431
31101
44272242
11957615
47811
119376
125564
130946
131725
4595
2419
60769
182595
132787
182596
3037456
36920
6604840
2119
156314
2160
5311029
3510
60761
129928
2995
3337
774
54459
3970
1683
896
21680226
3035241
1219
155346
44272237
125368
24820144
57339927
5115445
77158
57339933
15760
21982952
57339932
44373084
57339931
9908697
57339928
57339930
3972
13878025
57339929
13995788
128996
5002
5834968
133076
183782
3035746
3035905
127941
4284720
3277600
107780
5163
9903970
667468
21722
4011
3058751
4543
5365247
3396
4830
5268
60149
60854
10811059
2159
71360
9909648
3693566
9859407
3654103
3292447
12016890
5684
18971832
127096
4449
9804174
5656
5312148
14096625
213046
3007
2554
2689
446220
26757
5281881
44359514
836
1614
854031
1206
10657292
55445
54562
5770
1241
44332751
1225
5530
9952220
3378093
60809
56947066
60795
163839
5282426
5324346
3947
196968
10219795
10835110
10573876
10249573
57340195
9863250
57340196
6604889
24840389
133633
9868452
5311096
1973
9815618
4771
3052762
133038
9797080
10084845
9847377
60835
5281600
91935559
5281751
5378597
57339948
5280343
5280459
5280805
9805719
57340439
128563
10389213
6422124
2790
595
185861
23844143
7057932
876
92117
778
25701
594
109
177491
75896
134505
82148
1615
6604003
57340520
57340513
57340516
57340515
57340521
10357641
10020353
57340518
57340511
57340524
57340514
57340512
57340523
57340517
57340519
5018
1242
1218
133538
9921157
5095
9925530
9849616
3723424
4271604
57340709
9816527
60858
71781
1383884
